"id_concept","word","pos","chunk","pnp","rol","lemma"
"848","circuits","NNS","I-NP","O","O","circuit"
"849","UHF","NNP","B-NP","O","O","uhf"
"849","communication","NN","I-NP","O","O","communication"
"850","UHF","JJ","B-NP","O","O","uhf"
"850","devices","NNS","I-NP","O","O","device"
"852","UHF","NNP","B-NP","O","O","uhf"
"852","integrated","JJ","I-NP","O","O","integrated"
"852","circuits","NNS","I-NP","O","O","circuit"
"853","Ultra","NNP","B-NP","O","O","ultra"
"853","wideband","CC","I-NP","O","O","wideband"
"853","technology","NN","I-NP","O","O","technology"
"854","Ultra","NNP","B-NP","O","O","ultra"
"854","wideband","CC","I-NP","O","O","wideband"
"854","antennas","NNS","I-NP","O","O","antenna"
"855","Ultra","NNP","B-NP","O","O","ultra"
"855","wideband","CC","I-NP","O","O","wideband"
"855","communication","NN","I-NP","O","O","communication"
"856","Ultra","NNP","B-NP","O","O","ultra"
"856","wideband","CC","I-NP","O","O","wideband"
"856","radar","NN","I-NP","O","O","radar"
"858","VHF","JJ","B-NP","O","O","vhf"
"858","devices","NNS","I-NP","O","O","device"
"859","Components","NNS","B-NP","O","O","component"
"859",",",",","O","O","O",","
"859","packaging","NN","B-NP","O","O","packaging"
"859",",",",","O","O","O",","
"859","and","CC","O","O","O","and"
"859","manufacturing","VBG","B-VP","O","VP-1","manufacture"
"859","technology","NN","B-NP","O","NP-OBJ-1","technology"
"860","Component","NN","B-NP","O","O","component"
"860","architectures","NNS","I-NP","O","O","architecture"
"861","Electronic","JJ","B-NP","O","O","electronic"
"861","components","NNS","I-NP","O","O","component"
"862","Capacitors","NNP","B-NP","O","O","capacitors"
"863","Power","JJR","B-NP","O","O","power"
"863","capacitors","NNS","I-NP","O","O","capacitor"
"864","Varactors","NNS","B-NP","O","O","varactor"
"865","Coils","NNS","B-NP","O","O","coil"
"866","Superconducting","VBG","B-VP","O","VP-1","superconduct"
"866","coils","NNS","B-NP","O","NP-OBJ-1","coil"
"867","Connectors","NNP","B-NP","O","O","connectors"
"868","Plugs","NNS","B-NP","O","O","plug"
"869","Sockets","NNS","B-NP","O","O","socket"
"870","Diodes","IN","B-PP","O","O","diodes"
"871","Diode","JJ","B-NP","O","O","diode"
"871","lasers","NNS","I-NP","O","O","laser"
"872","Electrodes","NNS","B-NP","O","O","electrode"
"873","Anodes","NNS","B-NP","O","O","anode"
"874","Cathodes","NNS","B-NP","O","O","cathode"
"875","Microelectrodes","NNS","B-NP","O","O","microelectrode"
"876","Fuses","NNS","B-NP","O","O","fuse"
"877","Inductors","NNS","B-NP","O","O","inductor"
"878","Active","JJ","B-NP","O","O","active"
"878","inductors","NNS","I-NP","O","O","inductor"
"879","Thick","JJ","B-NP","O","O","thick"
"879","film","NN","I-NP","O","O","film"
"879","inductors","NNS","I-NP","O","O","inductor"
"880","Thin","JJ","B-NP","O","O","thin"
"880","film","NN","I-NP","O","O","film"
"880","inductors","NNS","I-NP","O","O","inductor"
"881","Resistors","NNS","B-NP","O","O","resistor"
"882","Memristors","NNS","B-NP","O","O","memristor"
"883","Switched","VBD","B-VP","O","VP-1","switch"
"883","capacitor","NN","B-NP","O","NP-OBJ-1","capacitor"
"883","networks","NNS","I-NP","O","NP-OBJ-1","network"
"884","Varistors","NNS","B-NP","O","O","varistor"
"885","Structural","JJ","B-NP","O","O","structural"
"885","plates","NNS","I-NP","O","O","plate"
"886","Switches","NNS","B-NP","O","O","switch"
"887","Contactors","NNS","B-NP","O","O","contactor"
"888","Microswitches","NNS","B-NP","O","O","microswitch"
"889","Optical","NNP","B-NP","O","NP-SBJ-1","optical"
"889","switches","VBZ","B-VP","O","VP-1","switch"
"890","Transducers","NNS","B-NP","O","O","transducer"
"891","Acoustic","NNP","B-NP","O","O","acoustic"
"891","transducers","NNS","I-NP","O","O","transducer"
"892","Biomedical","JJ","B-NP","O","O","biomedical"
"892","transducers","NNS","I-NP","O","O","transducer"
"893","Capacitive","JJ","B-NP","O","O","capacitive"
"893","transducers","NNS","I-NP","O","O","transducer"
"894","Chemical","NNP","B-NP","O","O","chemical"
"894","transducers","NNS","I-NP","O","O","transducer"
"895","Inductive","CD","B-NP","O","O","inductive"
"895","transducers","NNS","I-NP","O","O","transducer"
"896","Piezoelectric","JJ","B-NP","O","O","piezoelectric"
"896","transducers","NNS","I-NP","O","O","transducer"
"897","Resistive","JJ","B-NP","O","O","resistive"
"897","transducers","NNS","I-NP","O","O","transducer"
"898","Ultrasonic","JJ","B-NP","O","O","ultrasonic"
"898","transducer","NN","I-NP","O","O","transducer"
"898","arrays","NNS","I-NP","O","O","array"
"899","Electronic","JJ","B-NP","O","O","electronic"
"899","equipment","NN","I-NP","O","O","equipment"
"899","manufacture","NN","I-NP","O","O","manufacture"
"905","Damascene","NNP","B-NP","O","O","damascene"
"905","integration","NN","I-NP","O","O","integration"
"906","Micromachining","VBG","B-VP","O","O","micromachine"
"907","Radiation","NN","B-NP","O","NP-SBJ-1","radiation"
"907","hardening","VBG","B-VP","O","VP-1","harden"
"907","(","(","O","O","O","("
"907","electronics","NNS","B-NP","O","O","electronic"
"907",")",")","O","O","O",")"
"908","Semiconductor","NNP","B-NP","O","O","semiconductor"
"908","device","NN","I-NP","O","O","device"
"908","manufacture","NN","I-NP","O","O","manufacture"
"909","Diffusion","NN","B-NP","O","NP-SBJ-1","diffusion"
"909","processes","VBZ","B-VP","O","VP-1","process"
"910","Flip-chip","NN","B-NP","O","O","flip-chip"
"910","devices","NNS","I-NP","O","O","device"
"912","High-k","JJ","B-NP","O","O","high-k"
"912","gate","NN","I-NP","O","O","gate"
"912","dielectrics","NNS","I-NP","O","O","dielectric"
"913","Quasi-doping","VBG","B-VP","O","O","quasi-dop"
"914","Semiconductor","NNP","B-NP","O","NP-SBJ-1","semiconductor"
"914","device","NN","I-NP","O","NP-SBJ-1","device"
"914","doping","VBG","B-VP","O","VP-1","dope"
"915","Semiconductor","NNP","B-NP","O","O","semiconductor"
"915","epitaxial","JJ","I-NP","O","O","epitaxial"
"915","layers","NNS","I-NP","O","O","layer"
"916","Semiconductor","NNP","B-NP","O","O","semiconductor"
"916","growth","NN","I-NP","O","O","growth"
"917","Silicidation","NN","B-NP","O","O","silicidation"
"919","Wafer","NN","B-NP","O","NP-SBJ-1","wafer"
"919","bonding","VBG","B-VP","O","VP-1","bond"
"920","Electronics","NNS","B-NP","O","O","electronic"
"920","packaging","NN","I-NP","O","O","packaging"
"921","Chip","JJ","B-NP","O","O","chip"
"921","scale","NN","I-NP","O","O","scale"
"921","packaging","NN","I-NP","O","O","packaging"
"922","Environmentally","RB","B-NP","O","O","environmentally"
"922","friendly","JJ","I-NP","O","O","friendly"
"922","manufacturing","NN","I-NP","O","O","manufacturing"
"922","techniques","NNS","I-NP","O","O","technique"
"924","Integrated","NNP","B-NP","O","O","integrated"
"924","circuit","NN","I-NP","O","O","circuit"
"924","manufacture","NN","I-NP","O","O","manufacture"
"925","Surface-mount","NNP","B-NP","O","O","surface-mount"
"925","technology","NN","I-NP","O","O","technology"
"926","Integrated","NNP","B-NP","O","O","integrated"
"926","circuit","NN","I-NP","O","O","circuit"
"926","packaging","NN","I-NP","O","O","packaging"
"927","Multichip","JJ","B-NP","O","O","multichip"
"927","modules","NNS","I-NP","O","O","module"
"928","Plastic","JJ","B-NP","O","O","plastic"
"928","integrated","JJ","I-NP","O","O","integrated"
"928","circuit","NN","I-NP","O","O","circuit"
"928","packaging","NN","I-NP","O","O","packaging"
"929","Semiconductor","NNP","B-NP","O","O","semiconductor"
"929","device","NN","I-NP","O","O","device"
"929","packaging","NN","I-NP","O","O","packaging"
"930","Thermal","JJ","B-NP","O","O","thermal"
"930","management","NN","I-NP","O","O","management"
"930","of","IN","B-PP","B-PNP","O","of"
"930","electronics","NNS","B-NP","I-PNP","O","electronic"
"931","Electronic","JJ","B-NP","O","O","electronic"
"931","packaging","NN","I-NP","O","O","packaging"
"931","thermal","JJ","B-NP","O","O","thermal"
"931","management","NN","I-NP","O","O","management"
"933","Electronics","NNS","B-NP","O","NP-SBJ-1","electronic"
"933","cooling","VBG","B-VP","O","VP-1","cool"
"935","Computational","JJ","B-NP","O","O","computational"
"935","and","CC","I-NP","O","O","and"
"935","artificial","JJ","I-NP","O","O","artificial"
"935","intelligence","NN","I-NP","O","O","intelligence"
"936","Artificial","JJ","B-NP","O","O","artificial"
"936","intelligence","NN","I-NP","O","O","intelligence"
"937","Context","NN","B-NP","O","O","context"
"937","awareness","NN","I-NP","O","O","awareness"
"938","Cooperative","NNP","B-NP","O","O","cooperative"
"938","systems","NNS","I-NP","O","O","system"
"939","Decision","NNP","B-NP","O","O","decision"
"939","support","NN","I-NP","O","O","support"
"939","systems","NNS","I-NP","O","O","system"
"940","Intelligent","NNP","B-NP","O","O","intelligent"
"940","systems","NNS","I-NP","O","O","system"
"941","Autonomous","JJ","B-NP","O","O","autonomous"
"941","systems","NNS","I-NP","O","O","system"
"942","Collective","NNP","B-NP","O","O","collective"
"942","intelligence","NN","I-NP","O","O","intelligence"
"943","Intelligent","NNP","B-NP","O","O","intelligent"
"943","robots","NNS","I-NP","O","O","robot"
"944","Knowledge","NN","B-NP","O","NP-SBJ-1","knowledge"
"944","based","VBN","B-VP","O","VP-1","base"
"944","systems","NNS","B-NP","O","NP-OBJ-1","system"
"945","Expert","NN","B-NP","O","O","expert"
"945","systems","NNS","I-NP","O","O","system"
"946","Mobile","NNP","B-NP","O","O","mobile"
"946","agents","NNS","I-NP","O","O","agent"
"947","Knowledge","NN","B-NP","O","O","knowledge"
"947","engineering","NN","I-NP","O","O","engineering"
"948","Inference","NN","B-NP","O","O","inference"
"948","mechanisms","NNS","I-NP","O","O","mechanism"
"949","Knowledge","NN","B-NP","O","O","knowledge"
"949","acquisition","NN","I-NP","O","O","acquisition"
"950","Knowledge","NN","B-NP","O","O","knowledge"
"950","discovery","NN","I-NP","O","O","discovery"
"951","Knowledge","NN","B-NP","O","O","knowledge"
"951","representation","NN","I-NP","O","O","representation"
"952","Learning","NNP","B-NP","O","O","learning"
"952","(","(","O","O","O","("
"952","artificial","JJ","B-NP","O","O","artificial"
"952","intelligence","NN","I-NP","O","O","intelligence"
"952",")",")","O","O","O",")"
"953","Distance","NNP","B-NP","O","NP-SBJ-1","distance"
"953","learning","VBG","B-VP","O","VP-1","learn"
"955","Electronic","JJ","B-NP","O","O","electronic"
"955","learning","NN","I-NP","O","O","learning"
"956","Learning","NNP","B-NP","O","O","learning"
"956","systems","NNS","I-NP","O","O","system"
"957","Backpropagation","NNP","B-NP","O","O","backpropagation"
"958","Learning","NNP","B-NP","O","O","learning"
"958","automata","NN","I-NP","O","O","automata"
"959","Learning","NNP","B-NP","O","O","learning"
"959","management","NN","I-NP","O","O","management"
"959","systems","NNS","I-NP","O","O","system"
"960","Semisupervised","JJ","B-ADJP","O","O","semisupervised"
"960","learning","VBG","B-VP","O","O","learn"
"961","Supervised","VBD","B-VP","O","O","supervise"
"961","learning","VBG","I-VP","O","O","learn"
"962","Unsupervised","JJ","B-ADJP","O","O","unsupervised"
"962","learning","VBG","B-VP","O","O","learn"
"963","Machine","NN","B-NP","O","NP-SBJ-1","machine"
"963","learning","VBG","B-VP","O","VP-1","learn"
"964","Boosting","VBG","B-VP","O","O","boost"
"966","Robot","NN","B-NP","O","NP-SBJ-1","robot"
"966","learning","VBG","B-VP","O","VP-1","learn"
"967","Statistical","NNP","B-NP","O","NP-SBJ-1","statistical"
"967","learning","VBG","B-VP","O","VP-1","learn"
"968","Prediction","NN","B-NP","O","O","prediction"
"968","methods","NNS","I-NP","O","O","method"
"969","Linear","NNP","B-NP","O","O","linear"
"969","predictive","JJ","I-NP","O","O","predictive"
"969","coding","NN","I-NP","O","O","coding"
"970","Predictive","JJ","B-NP","O","O","predictive"
"970","coding","NN","I-NP","O","O","coding"
"971","Predictive","JJ","B-NP","O","O","predictive"
"971","encoding","NN","I-NP","O","O","encoding"
"972","Predictive","JJ","B-NP","O","O","predictive"
"972","models","NNS","I-NP","O","O","model"
"973","Autonomous","JJ","B-NP","O","O","autonomous"
"973","mental","JJ","I-NP","O","O","mental"
"973","development","NN","I-NP","O","O","development"
"974","Computational","JJ","B-NP","O","O","computational"
"974","intelligence","NN","I-NP","O","O","intelligence"
"975","Computation","NNP","B-NP","O","O","computation"
"975","theory","NN","I-NP","O","O","theory"
"976","Computational","JJ","B-NP","O","O","computational"
"976","complexity","NN","I-NP","O","O","complexity"
"977","Concurrent","JJ","B-NP","O","O","concurrent"
"977","computing","NN","I-NP","O","O","computing"
"978","Greedy","JJ","B-NP","O","O","greedy"
"978","algorithms","NN","I-NP","O","O","algorithms"
"979","Support","NNP","B-NP","O","O","support"
"979","vector","NN","I-NP","O","O","vector"
"979","machines","NNS","I-NP","O","O","machine"
"980","Evolutionary","JJ","B-NP","O","O","evolutionary"
"980","computation","NN","I-NP","O","O","computation"
"981","Particle","NN","B-NP","O","O","particle"
"981","swarm","NN","I-NP","O","O","swarm"
"981","optimization","NN","I-NP","O","O","optimization"
"982","Fuzzy","JJ","B-NP","O","O","fuzzy"
"982","systems","NNS","I-NP","O","O","system"
"984","Fuzzy","JJ","B-NP","O","O","fuzzy"
"984","control","NN","I-NP","O","O","control"
"985","Fuzzy","JJ","B-NP","O","O","fuzzy"
"985","neural","JJ","I-NP","O","O","neural"
"985","networks","NNS","I-NP","O","O","network"
"986","Hybrid","NNP","B-NP","O","O","hybrid"
"986","intelligent","JJ","I-NP","O","O","intelligent"
"986","systems","NNS","I-NP","O","O","system"
"987","Genetic","NNP","B-NP","O","O","genetic"
"987","algorithms","CC","O","O","O","algorithms"
"988","Logic","NNP","B-NP","O","O","logic"
"989","Fuzzy","JJ","B-NP","O","O","fuzzy"
"989","logic","NN","I-NP","O","O","logic"
"990","Fuzzy","JJ","B-NP","O","O","fuzzy"
"990","cognitive","JJ","I-NP","O","O","cognitive"
"990","maps","NNS","I-NP","O","O","map"
"991","Takagi-Sugeno","JJ","B-NP","O","O","takagi-sugeno"
"991","model","NN","I-NP","O","O","model"
"992","Multivalued","VBN","B-VP","O","VP-1","multivalu"
"992","logic","NN","B-NP","O","NP-OBJ-1","logic"
"993","Probabilistic","JJ","B-NP","O","O","probabilistic"
"993","logic","NN","I-NP","O","O","logic"
"994","Sufficient","JJ","B-NP","O","O","sufficient"
"994","conditions","NNS","I-NP","O","O","condition"
"995","Machine","NN","B-NP","O","O","machine"
"995","intelligence","NN","I-NP","O","O","intelligence"
"996","Pattern","NN","B-NP","O","O","pattern"
"996","analysis","NN","I-NP","O","O","analysis"
"997","Neural","JJ","B-NP","O","O","neural"
"997","networks","NNS","I-NP","O","O","network"
"998","Artificial","JJ","B-NP","O","O","artificial"
"998","neural","JJ","I-NP","O","O","neural"
"998","networks","NNS","I-NP","O","O","network"
"999","Hebbian","JJ","B-NP","O","O","hebbian"
"999","theory","NN","I-NP","O","O","theory"
"1000","Self-organizing","VBG","B-VP","O","VP-1","self-organize"
"1000","feature","NN","B-NP","O","NP-OBJ-1","feature"
"1000","maps","NNS","I-NP","O","NP-OBJ-1","map"
"1001","Biological","JJ","B-NP","O","O","biological"
"1001","neural","JJ","I-NP","O","O","neural"
"1001","networks","NNS","I-NP","O","O","network"
"1002","Cellular","NNP","B-NP","O","O","cellular"
"1002","neural","JJ","I-NP","O","O","neural"
"1002","networks","NNS","I-NP","O","O","network"
"1003","Feedforward","NNP","B-NP","O","O","feedforward"
"1003","neural","JJ","I-NP","O","O","neural"
"1003","networks","NNS","I-NP","O","O","network"
"1004","Multilayer","JJ","B-NP","O","O","multilayer"
"1004","perceptrons","NNS","I-NP","O","O","perceptron"
"1010","Multi-layer","JJ","B-NP","O","O","multi-layer"
"1010","neural","JJ","I-NP","O","O","neural"
"1010","network","NN","I-NP","O","O","network"
"1011","Neural","JJ","B-NP","O","O","neural"
"1011","network","NN","I-NP","O","O","network"
"1011","hardware","NN","I-NP","O","O","hardware"
"1012","Radial","JJ","B-NP","O","O","radial"
"1012","basis","NN","I-NP","O","O","basis"
"1012","function","CD","B-NP","O","O","function"
"1012","networks","NNS","I-NP","O","O","network"
"1013","Recurrent","JJ","B-NP","O","O","recurrent"
"1013","neural","JJ","I-NP","O","O","neural"
"1013","networks","NNS","I-NP","O","O","network"
"1014","Hopfield","JJ","B-NP","O","O","hopfield"
"1014","neural","JJ","I-NP","O","O","neural"
"1014","networks","NNS","I-NP","O","O","network"
"1014","Computers","NNS","I-NP","O","O","computer"
"1014","and","CC","O","O","O","and"
"1014","information","NN","B-NP","O","O","information"
"1014","processing","NN","I-NP","O","O","processing"
"1015","Approximate","JJ","B-ADJP","O","O","approximate"
"1015","computing","VBG","B-VP","O","O","compute"
