,id_materia,codigo,metodo,cluster,asignatura,titulacion
1009,212935,CURSO_PRE-TNETE102_20,AFFINITY-PROPAGATION,241,GESTIÓN PRODUCTIVA GP 3,ELECTRÓNICA Y TELECOMUNICACIONES
1010,213136,CURSO_PRE-TNETE092_20,AFFINITY-PROPAGATION,97,PROCESAMIENTO DE SEÑALES ANALÓGICAS Y DIGITALES,ELECTRÓNICA Y TELECOMUNICACIONES
1011,213557,CURSO_PRE-TNETE108_20,AFFINITY-PROPAGATION,100,PROPAGACIÓN DE ONDAS,ELECTRÓNICA Y TELECOMUNICACIONES
1012,214021,CURSO_UTPL-TNCCO080_20,AFFINITY-PROPAGATION,137,ARQUITECTURA DE COMPUTADORES,ELECTRÓNICA Y TELECOMUNICACIONES
1013,214451,CURSO_PRE-TNETE078_20,AFFINITY-PROPAGATION,47,INTERCONEXIÓN DE SERVICIOS DE TELECOMUNICACIONES,ELECTRÓNICA Y TELECOMUNICACIONES
1014,214705,CURSO_PRE-TNETE091_20,AFFINITY-PROPAGATION,97,SISTEMAS EMBEBIDOS,ELECTRÓNICA Y TELECOMUNICACIONES
1015,215012,CURSO_DIST-TNCCO007_20,AFFINITY-PROPAGATION,240,SEGURIDAD DE LA INFORMACIÓN,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1016,215459,CURSO_PRE-TNETE100_20,AFFINITY-PROPAGATION,170,ANTENAS,ELECTRÓNICA Y TELECOMUNICACIONES
1017,215760,CURSO_PRE-TNETE110_20,AFFINITY-PROPAGATION,55,PROYECTO DE FIN DE CARRERA GP 4,ELECTRÓNICA Y TELECOMUNICACIONES
1018,216002,CURSO_PRE-TNETE083_20,AFFINITY-PROPAGATION,95,FUNDAMENTOS DE ELECTRICIDAD,ELECTRÓNICA Y TELECOMUNICACIONES
1019,216257,CURSO_PRE-TNETE093_20,AFFINITY-PROPAGATION,199,TEORÍA DE CAMPOS ELECTROMAGNÉTICOS,ELECTRÓNICA Y TELECOMUNICACIONES
1020,216650,CURSO_PRE-TNETE101_20,AFFINITY-PROPAGATION,262,TEORÍA DE CONTROL AUTOMÁTICO,ELECTRÓNICA Y TELECOMUNICACIONES
1021,216954,CURSO_PRE-TNETE094_20,AFFINITY-PROPAGATION,98,GESTIÓN PRODUCTIVA GP 2,ELECTRÓNICA Y TELECOMUNICACIONES
1022,217155,CURSO_PRE-TNETE084_20,AFFINITY-PROPAGATION,83,CÁLCULO,ELECTRÓNICA Y TELECOMUNICACIONES
1023,217601,CURSO_PRE-TNETE090_20,AFFINITY-PROPAGATION,242,GESTIÓN PRODUCTIVA GP 1,ELECTRÓNICA Y TELECOMUNICACIONES
1024,217846,CURSO_PRE-TNETE099_20,AFFINITY-PROPAGATION,239,ELECTRÓNICA DE RADIOFRECUENCIA,ELECTRÓNICA Y TELECOMUNICACIONES
1025,218214,CURSO_PRE-TNETE107_20,AFFINITY-PROPAGATION,217,TELEFONÍA FIJA Y MÓVIL,ELECTRÓNICA Y TELECOMUNICACIONES
1026,218618,CURSO_PRE-TNGA055_20,AFFINITY-PROPAGATION,48,PROYECTO DE FIN DE CARRERA 4.1,GESTIÓN AMBIENTAL
1027,218884,CURSO_UTPL-TNGA022_20,AFFINITY-PROPAGATION,152,ADMINISTRACIÓN DE RECURSOS NATURALES,GESTIÓN AMBIENTAL
1028,219499,CURSO_PRE-TNGA080_20,AFFINITY-PROPAGATION,243,GESTIÓN PRODUCTIVA GP 1,GESTIÓN AMBIENTAL
1029,219725,CURSO_UTPL-TNGA010_20,AFFINITY-PROPAGATION,244,DIVERSIDAD ANIMAL,GESTIÓN AMBIENTAL
1030,219958,CURSO_UTPL-TN0133_20,AFFINITY-PROPAGATION,123,TRATAMIENTO DE AGUAS RESIDUALES  ,INGENIERÍA QUÍMICA
1031,220395,CURSO_UTPL-TNGA020_20,AFFINITY-PROPAGATION,111,DISEÑO Y EVALUACIÓN DE PROYECTOS SOCIOAMBIENTALES,GESTIÓN AMBIENTAL
1032,220986,CURSO_UTPL-TNGA014_20,AFFINITY-PROPAGATION,245,ECOSISTEMAS DEL ECUADOR,GESTIÓN AMBIENTAL
1033,221320,CURSO_PRE-TNGA084_20,AFFINITY-PROPAGATION,276,GESTIÓN PRODUCTIVA GP 2.1,GESTIÓN AMBIENTAL
1034,221541,CURSO_UTPL-TNGA011_20,AFFINITY-PROPAGATION,156,BOTÁNICA APLICADA,GESTIÓN AMBIENTAL
1035,221904,CURSO_UTPL-TNGA008_20,AFFINITY-PROPAGATION,87,SISTEMAS DE INFORMACIÓN GEOGRÁFICA,GESTIÓN AMBIENTAL
1036,222223,CURSO_PRE-TNGA089_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA GP 2.2,GESTIÓN AMBIENTAL
1037,222483,CURSO_UTPL-TNGA015_20,AFFINITY-PROPAGATION,104,MANEJO SUSTENTABLE DEL SUELO,GESTIÓN AMBIENTAL
1038,222802,CURSO_PRE-TNGA093_20,AFFINITY-PROPAGATION,246,GESTIÓN PRODUCTIVA GP 3.1,GESTIÓN AMBIENTAL
1039,223110,CURSO_UTPL-TNGA009_20,AFFINITY-PROPAGATION,247,ECOTOXICOLOGÍA,GESTIÓN AMBIENTAL
1040,223528,CURSO_UTPL-TNGA026_20,AFFINITY-PROPAGATION,248,ÁREAS PROTEGIDAS,GESTIÓN AMBIENTAL
1041,223785,CURSO_UTPL-TNGA006_20,AFFINITY-PROPAGATION,299,ECOLOGÍA HUMANA,GESTIÓN AMBIENTAL
1042,224153,CURSO_PRE-TNGA097_20,AFFINITY-PROPAGATION,261,GESTIÓN PRODUCTIVA GP 3.2,GESTIÓN AMBIENTAL
1043,224413,CURSO_PRE-TNGA105_20,AFFINITY-PROPAGATION,249,PROYECTO DE FIN DE CARRERA 4.2,GESTIÓN AMBIENTAL
1044,224652,CURSO_UTPL-TNGA023_20,AFFINITY-PROPAGATION,250,GESTIÓN AMBIENTAL URBANA,GESTIÓN AMBIENTAL
1045,225288,CURSO_UTPL-TNGA012_20,AFFINITY-PROPAGATION,251,LEGISLACIÓN AMBIENTAL,GESTIÓN AMBIENTAL
1046,225635,CURSO_UTPL-TNGA018_20,AFFINITY-PROPAGATION,110,TÉCNICAS DE BIOLOGÍA DE CAMPO,GESTIÓN AMBIENTAL
1047,225860,CURSO_UTPL-TNGA017_20,AFFINITY-PROPAGATION,252,ECONOMÍA DE RECURSOS NATURALES Y DESARROLLO SOSTENIBLE,GESTIÓN AMBIENTAL
1048,226417,CURSO_PRE-TNGA101_20,AFFINITY-PROPAGATION,48,PROYECTO DE FIN DE CARRERA 4.1,GESTIÓN AMBIENTAL
1049,226692,CURSO_UTPL-TNGA021_20,AFFINITY-PROPAGATION,103,MANEJO DE FLORA Y FAUNA,GESTIÓN AMBIENTAL
1050,227033,CURSO_UTPL-TNGA019_20,AFFINITY-PROPAGATION,107,TECNOLOGÍAS LIMPIAS Y ALTERNATIVAS,GESTIÓN AMBIENTAL
1051,227689,CURSO_UTPL-TNGA016_20,AFFINITY-PROPAGATION,105,EDUCACIÓN Y COMUNICACIÓN AMBIENTAL,GESTIÓN AMBIENTAL
1052,228073,CURSO_UTPL-TNGA027_20,AFFINITY-PROPAGATION,272,AUDITORIAS AMBIENTALES,GESTIÓN AMBIENTAL
1053,228574,CURSO_UTPL-TNGA028_20,AFFINITY-PROPAGATION,252,CUENCAS HIDROGRÁFICAS,GESTIÓN AMBIENTAL
1054,229126,CURSO_PRE-TNING058_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA GP 2.2,INGLÉS
1055,229524,CURSO_UTPL-TNING016_20,AFFINITY-PROPAGATION,255,PSYCHOLOGY AND LANGUAGE LEARNING,INGLÉS
1056,229869,CURSO_PRE-TNING061_20,AFFINITY-PROPAGATION,283,GESTIÓN PRODUCTIVA GP 3.2,INGLÉS
1057,230262,CURSO_PRE-TNING055_20,AFFINITY-PROPAGATION,253,GESTIÓN PRODUCTIVA GP 1,INGLÉS
1058,230564,CURSO_UTPL-TNING022_20,AFFINITY-PROPAGATION,128,ESTADÍSTICA APLICADA A LA EDUCACIÓN,INGLÉS
1059,230909,CURSO_UTPL-TNING017_20,AFFINITY-PROPAGATION,254,SYNTAX AND TEACHING GRAMMAR,INGLÉS
1060,231483,CURSO_UTPL-TNING003_20,AFFINITY-PROPAGATION,256,LISTENING AND SPEAKING IV,INGLÉS
1061,232018,CURSO_PRE-TNING063_20,AFFINITY-PROPAGATION,155,TRABAJO DE TITULACIÓN,INGLÉS
1062,232350,CURSO_UTPL-TNING065_20,AFFINITY-PROPAGATION,256,CULTURE AND LITERATURE IN ENGLISH SPEAKING COMMUNITES,INGLÉS
1063,232651,CURSO_DIST-TNPS001_20,AFFINITY-PROPAGATION,138,DESARROLLO DE LA INTELIGENCIA,INGLÉS
1064,233014,CURSO_UTPL-TNING018_20,AFFINITY-PROPAGATION,253,ENGLISH PHONOLOGY PRONUNCIATIONS,INGLÉS
1065,233521,CURSO_UTPL-TNING023_20,AFFINITY-PROPAGATION,255,LANGUAGE TESTING,INGLÉS
1066,234108,CURSO_UTPL-TNING010_20,AFFINITY-PROPAGATION,116,COMMUNICATIVE GRAMMAR IV,INGLÉS
1067,234415,CURSO_UTPL-TNING006_20,AFFINITY-PROPAGATION,256,LISTENING AND SPEAKING II,INGLÉS
1068,234424,CURSO_UTPL-TNING008_20,AFFINITY-PROPAGATION,114,READING AND WRITING II,INGLÉS
1069,234433,CURSO_UTPL-TNING011_20,AFFINITY-PROPAGATION,114,READING AND WRITING IV,INGLÉS
1070,234860,CURSO_UTPL-TNING012_20,AFFINITY-PROPAGATION,51,TEORÍAS DE LA PEDAGOGÍA DEL INGLÉS,INGLÉS
1071,235327,CURSO_PRE-TNING062_20,AFFINITY-PROPAGATION,115,METHODOLOGY AND DIDACTICS III,INGLÉS
1072,235599,CURSO_DIST-TNEB019_20,AFFINITY-PROPAGATION,257,DIFICULTADES DEL APRENDIZAJE,INGLÉS
1073,236024,CURSO_PRE-TNING059_20,AFFINITY-PROPAGATION,115,METHODOLOGY AND DIDACTICS II,INGLÉS
1074,236578,CURSO_UTPL-TN0139_20,AFFINITY-PROPAGATION,250,GESTIÓN DE RESIDUOS URBANOS,INGENIERÍA CIVIL
1075,237130,CURSO_PRE-TNICI030_20,AFFINITY-PROPAGATION,121,HIDROLOGÍA I,INGENIERÍA CIVIL
1076,237480,CURSO_PRE-TNICI054_20,AFFINITY-PROPAGATION,119,CONCRETO II,INGENIERÍA CIVIL
1077,237768,CURSO_PRE-TNICI084_20,AFFINITY-PROPAGATION,44,GESTIÓN PRODUCTIVA 3.1,INGENIERÍA CIVIL
1078,238035,CURSO_PRE-TNICI051_20,AFFINITY-PROPAGATION,114,PAVIMENTOS,INGENIERÍA CIVIL
1079,238398,CURSO_PRE-TNICI095_20,AFFINITY-PROPAGATION,19,OBRAS CIVILES,INGENIERÍA CIVIL
1080,239138,CURSO_UTPL-TN0144_20,AFFINITY-PROPAGATION,123,SISTEMAS DE ABASTECIMIENTO DE AGUA RURAL,INGENIERÍA CIVIL
1081,239413,CURSO_PRE-TNICI040_20,AFFINITY-PROPAGATION,126,HIDRÁULICA I,INGENIERÍA CIVIL
1082,239796,CURSO_PRE-TNICI052_20,AFFINITY-PROPAGATION,124,GEOTECNIA,INGENIERÍA CIVIL
1083,240337,CURSO_PRE-TNICI043_20,AFFINITY-PROPAGATION,126,HIDRÁULICA II,INGENIERÍA CIVIL
1084,240596,CURSO_PRE-TNICI080_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA 2.2,INGENIERÍA CIVIL
1085,240845,CURSO_PRE-TNICI071_20,AFFINITY-PROPAGATION,258,GESTIÓN PRODUCTIVA 1,INGENIERÍA CIVIL
1086,241058,CURSO_PRE-TNICI094_20,AFFINITY-PROPAGATION,259,PROYECTO DE FIN DE CARRERA 4.2,INGENIERÍA CIVIL
1087,241291,CURSO_PRE-TNICI033_20,AFFINITY-PROPAGATION,92,SUELOS Y ROCAS I,INGENIERÍA CIVIL
1088,241802,CURSO_PRE-TNICI047_20,AFFINITY-PROPAGATION,126,HIDRÁULICA III,INGENIERÍA CIVIL
1089,242075,CURSO_PRE-TNICI027_20,AFFINITY-PROPAGATION,225,MECÁNICA DE FLUIDOS,INGENIERÍA CIVIL
1090,242443,CURSO_PRE-TNICI034_20,AFFINITY-PROPAGATION,119,INSPECCIÓN DE OBRAS DE CONCRETO,INGENIERÍA CIVIL
1091,242788,CURSO_PRE-TNICI035_20,AFFINITY-PROPAGATION,121,HIDROLOGÍA II,INGENIERÍA CIVIL
1092,243098,CURSO_PRE-TNICI041_20,AFFINITY-PROPAGATION,117,RESISTENCIA DE MATERIALES,INGENIERÍA CIVIL
1093,243488,CURSO_PRE-TNICI064_20,AFFINITY-PROPAGATION,88,TOPOGRAFÍA ELEMENTAL,INGENIERÍA CIVIL
1094,243977,CURSO_PRE-TNICI076_20,AFFINITY-PROPAGATION,32,GESTIÓN PRODUCTIVA 2.1,INGENIERÍA CIVIL
1095,244228,CURSO_PRE-TNICI082_20,AFFINITY-PROPAGATION,120,SANITARIA I,INGENIERÍA CIVIL
1096,245107,CURSO_PRE-TNICI066_20,AFFINITY-PROPAGATION,83,CÁLCULO AVANZADO,INGENIERÍA CIVIL
1097,245475,CURSO_PRE-TNICI083_20,AFFINITY-PROPAGATION,122,ESTRUCTURAS,INGENIERÍA CIVIL
1098,245957,CURSO_PRE-TNICI088_20,AFFINITY-PROPAGATION,260,GESTIÓN PRODUCTIVA 3.2,INGENIERÍA CIVIL
1099,246281,CURSO_PRE-TNICI092_20,AFFINITY-PROPAGATION,48,PROYECTO DE FIN DE CARRERA 4.1,INGENIERÍA CIVIL
1100,246556,CURSO_PRE-TNIQ006_20,AFFINITY-PROPAGATION,139,FÍSICA,INGENIERÍA QUÍMICA
1101,247126,CURSO_PRE-TNIQ088_20,AFFINITY-PROPAGATION,225,MECÁNICA DE FLUIDOS,INGENIERÍA QUÍMICA
1102,247524,CURSO_PRE-TNIQ107_20,AFFINITY-PROPAGATION,297,MICROBIOLOGÍA INDUSTRIAL Y BIOTECNOLOGÍA,INGENIERÍA QUÍMICA
1103,247757,CURSO_PRE-TNIQ115_20,AFFINITY-PROPAGATION,285,PROYECTOS INDUSTRIALES II,INGENIERÍA QUÍMICA
1104,248140,CURSO_PRE-TNIQ087_20,AFFINITY-PROPAGATION,264,GESTIÓN PRODUCTIVA GP 1.2,INGENIERÍA QUÍMICA
1105,248380,CURSO_PRE-TNIQ059_20,AFFINITY-PROPAGATION,141,TECNOLOGÍA CERÁMICA Y DE CEMENTOS,INGENIERÍA QUÍMICA
1106,248849,CURSO_PRE-TNIQ096_20,AFFINITY-PROPAGATION,226,TRANSFERENCIA DE MASA,INGENIERÍA QUÍMICA
1107,249056,CURSO_PRE-TNIQ105_20,AFFINITY-PROPAGATION,261,GESTIÓN PRODUCTIVA GP 3.2,INGENIERÍA QUÍMICA
1108,249265,CURSO_PRE-TNIQ099_20,AFFINITY-PROPAGATION,104,MANEJO DE SOLIDOS,INGENIERÍA QUÍMICA
1109,249812,CURSO_PRE-TNIQ095_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA GP 2.2,INGENIERÍA QUÍMICA
1110,250039,CURSO_PRE-TNIQ114_20,AFFINITY-PROPAGATION,69,GESTIÓN EMPRESARIAL Y DE CALIDAD,INGENIERÍA QUÍMICA
1111,250334,CURSO_PRE-TNIQ113_20,AFFINITY-PROPAGATION,55,PROYECTO DE FIN DE CARRERA GP 4.2,INGENIERÍA QUÍMICA
1112,250575,CURSO_PRE-TNIQ219_20,AFFINITY-PROPAGATION,50,GESTION DE RESIDUOS SOLIDOS,INGENIERÍA QUÍMICA
1113,250946,CURSO_PRE-TNIQ218_20,AFFINITY-PROPAGATION,169,DESARROLLO Y APLICACIÓN DE CATALIZADORES ,INGENIERÍA QUÍMICA
1114,251257,CURSO_PRE-TNIQ067_20,AFFINITY-PROPAGATION,262,SIMULACIÓN Y CONTROL DE PROCESOS,INGENIERÍA QUÍMICA
1115,251464,CURSO_PRE-TNIQ098_20,AFFINITY-PROPAGATION,238,CINÉTICA QUÍMICA E INGENIERÍA DE REACCIONES QUÍMICAS,INGENIERÍA QUÍMICA
1116,251989,CURSO_PRE-TNIQ097_20,AFFINITY-PROPAGATION,263,ANÁLISIS QUÍMICO E INSTRUMENTAL,INGENIERÍA QUÍMICA
1117,252380,CURSO_PRE-TNIQ013_20,AFFINITY-PROPAGATION,238,QUÍMICA INORGÁNICA,INGENIERÍA QUÍMICA
1118,253159,CURSO_PRE-TNIQ108_20,AFFINITY-PROPAGATION,161,TECNOLOGÍA DE POLÍMEROS Y PETRÓLEOS,INGENIERÍA QUÍMICA
1119,253445,CURSO_PRE-TNII020_20,AFFINITY-PROPAGATION,196,INVESTIGACIÓN DE OPERACIONES II,INGENIERÍA INDUSTRIAL
1120,253928,CURSO_PRE-TNII026_20,AFFINITY-PROPAGATION,34,GESTIÓN PRODUCTIVA 3.2,INGENIERÍA INDUSTRIAL
1121,253937,CURSO_PRE-TNII001_20,AFFINITY-PROPAGATION,137,PROGRAMACIÓN DE COMPUTADORES,INGENIERÍA INDUSTRIAL
1122,254410,CURSO_PRE-TNII015_20,AFFINITY-PROPAGATION,137,DISEÑO ASISTIDO POR COMPUTADOR,INGENIERÍA INDUSTRIAL
1123,254618,CURSO_PRE-TNII018_20,AFFINITY-PROPAGATION,239,ELECTRÓNICA INDUSTRIAL,INGENIERÍA INDUSTRIAL
1124,254831,CURSO_PRE-TNII028_20,AFFINITY-PROPAGATION,250,GESTIÓN AMBIENTAL,INGENIERÍA INDUSTRIAL
1125,255247,CURSO_PRE-TNII007_20,AFFINITY-PROPAGATION,117,RESISTENCIA DE MATERIALES ,INGENIERÍA INDUSTRIAL
1126,255637,CURSO_PRE-TNII030_20,AFFINITY-PROPAGATION,69,CONTROL Y GESTIÓN DE LA CALIDAD,INGENIERÍA INDUSTRIAL
1127,256000,CURSO_PRE-TNII002_20,AFFINITY-PROPAGATION,139,FÍSICA I,INGENIERÍA INDUSTRIAL
1128,256629,CURSO_PRE-TNII016_20,AFFINITY-PROPAGATION,117,INGENIERÍA DE MATERIALES II,INGENIERÍA INDUSTRIAL
1129,257014,CURSO_PRE-TNII006_20,AFFINITY-PROPAGATION,264,GESTIÓN PRODUCTIVA 1.2,INGENIERÍA INDUSTRIAL
1130,257271,CURSO_PRE-TNII017_20,AFFINITY-PROPAGATION,210,MÁQUINAS Y MECANISMOS INDUSTRIALES,INGENIERÍA INDUSTRIAL
1131,257549,CURSO_UTPL-TNIQ001_20,AFFINITY-PROPAGATION,238,QUÍMICA GENERAL,BIOQUÍMICA Y FARMACIA
1132,258117,CURSO_PRE-TNII027_20,AFFINITY-PROPAGATION,262,MODELADO Y SIMULACIÓN DE PROCESOS INDUSTRIALES,INGENIERÍA INDUSTRIAL
1133,258425,CURSO_PRE-TNIQ116_20,AFFINITY-PROPAGATION,66,ALGEBRA LINEAL Y MÉTODOS NUMÉRICOS,INGENIERÍA INDUSTRIAL
1134,259000,CURSO_PRE-TNII019_20,AFFINITY-PROPAGATION,229,ADMINISTRACIÓN DE EMPRESAS,INGENIERÍA INDUSTRIAL
1135,259534,CURSO_PRE-TNII014_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA 2.2,INGENIERÍA INDUSTRIAL
1136,259815,CURSO_PRE-TNII029_20,AFFINITY-PROPAGATION,89,INGENIERÍA DE LA PRODUCCIÓN,INGENIERÍA INDUSTRIAL
1137,260016,CURSO_UTPL-TNHT005_20,AFFINITY-PROPAGATION,100,TÉCNICAS DE GUIAR,HOTELERÍA Y TURISMO
1138,260287,CURSO_PRE-TNHT104_20,AFFINITY-PROPAGATION,164,NUTRICIÓN DIETÉTICA E HIGIENE DE LOS ALIMENTOS,HOTELERÍA Y TURISMO
1139,260494,CURSO_PRE-TNHT103_20,AFFINITY-PROPAGATION,48,PROYECTO DE FIN DE CARRERA 4.1,HOTELERÍA Y TURISMO
1140,260791,CURSO_UTPL-TNAE005_20,AFFINITY-PROPAGATION,229,ADMINISTRACIÓN I,HOTELERÍA Y TURISMO
1141,261277,CURSO_UTPL-TNHT002_20,AFFINITY-PROPAGATION,46,GEOGRAFÍA TURÍSTICA ECUATORIANA,HOTELERÍA Y TURISMO
1142,261734,CURSO_PRE-TNHT108_20,AFFINITY-PROPAGATION,265,PROYECTO DE FIN DE CARRERA 4.2,HOTELERÍA Y TURISMO
1143,261935,CURSO_PRE-TNHT084_20,AFFINITY-PROPAGATION,133,GESTIÓN PRODUCTIVA 1.3,HOTELERÍA Y TURISMO
1144,262228,CURSO_UTPL-TNHT006_20,AFFINITY-PROPAGATION,60,GASTRONOMÍA,HOTELERÍA Y TURISMO
1145,262821,CURSO_PRE-TNHT088_20,AFFINITY-PROPAGATION,78,GESTIÓN PRODUCTIVA 1.4,HOTELERÍA Y TURISMO
1146,263086,CURSO_PRE-TNHT095_20,AFFINITY-PROPAGATION,51,INGLÉS VI,HOTELERÍA Y TURISMO
1147,263508,CURSO_UTPL-TNHT012_20,AFFINITY-PROPAGATION,248,ÁREAS PROTEGIDAS Y OTRAS FORMAS DE CONSERVACIÓN,HOTELERÍA Y TURISMO
1148,263809,CURSO_UTPL-TNHT014_20,AFFINITY-PROPAGATION,54,MARKETING TURÍSTICO Y HOTELERO,HOTELERÍA Y TURISMO
1149,264184,CURSO_PRE-TNHT094_20,AFFINITY-PROPAGATION,278,GESTIÓN PRODUCTIVA 2.2,HOTELERÍA Y TURISMO
1150,265497,CURSO_PRE-TNAE054_20,AFFINITY-PROPAGATION,285,PROYECTOS,HOTELERÍA Y TURISMO
1151,265932,CURSO_UTPL-TNHT016_20,AFFINITY-PROPAGATION,46,PLANIFICACIÓN TURÍSTICA,HOTELERÍA Y TURISMO
1152,266188,CURSO_UTPL-TNHT011_20,AFFINITY-PROPAGATION,303,BARES Y RESTAURANTES,HOTELERÍA Y TURISMO
1153,266904,CURSO_PRE-TNHT082_20,AFFINITY-PROPAGATION,264,GESTIÓN PRODUCTIVA 1.2,HOTELERÍA Y TURISMO
1154,267605,CURSO_UTPL-TNHT015_20,AFFINITY-PROPAGATION,46,LEGISLACIÓN TURÍSTICA,HOTELERÍA Y TURISMO
1155,267944,CURSO_PRE-TNHT091_20,AFFINITY-PROPAGATION,32,GESTIÓN PRODUCTIVA 2.1,HOTELERÍA Y TURISMO
1156,268560,CURSO_PRE-TNHT100_20,AFFINITY-PROPAGATION,266,GESTIÓN PRODUCTIVA 3.2,HOTELERÍA Y TURISMO
1157,268883,CURSO_UTPL-TNICA002_20,AFFINITY-PROPAGATION,82,CONTABILIDAD GENERAL,HOTELERÍA Y TURISMO
1158,269488,CURSO_UTPL-TN-ABF018_20,AFFINITY-PROPAGATION,184,FINANZAS,HOTELERÍA Y TURISMO
1159,269818,CURSO_PRE-TNHT096_20,AFFINITY-PROPAGATION,45,FRANCÉS IV,HOTELERÍA Y TURISMO
1160,270222,CURSO_PRE-TNHT097_20,AFFINITY-PROPAGATION,267,GESTIÓN PRODUCTIVA 3.1,HOTELERÍA Y TURISMO
1161,270484,CURSO_PRE-TNHT090_20,AFFINITY-PROPAGATION,45,FRANCÉS II,HOTELERÍA Y TURISMO
1162,270830,CURSO_UTPL-TNCCO001_20,AFFINITY-PROPAGATION,59,MATEMÁTICAS DISCRETAS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1163,271160,CURSO_UTPL-TNCCO014_20,AFFINITY-PROPAGATION,89,INGENIERÍA WEB,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1164,271577,CURSO_PRE-TNCCO091_20,AFFINITY-PROPAGATION,268,PROCESOS DE INGENIERÍA DE SOFTWARE,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1165,271851,CURSO_PRE-TNCCO078_20,AFFINITY-PROPAGATION,239,ELECTRÓNICA DIGITAL,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1166,272110,CURSO_PRE-TNCCO082_20,AFFINITY-PROPAGATION,270,PRÁCTICA EN CITTES GP 2.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1167,272320,CURSO_UTPL-TNCCO005_20,AFFINITY-PROPAGATION,96,PROGRAMACIÓN AVANZADA,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1168,272852,CURSO_UTPL-TNCCO015_20,AFFINITY-PROPAGATION,240,REDES Y SISTEMAS DISTRIBUIDOS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1169,273168,CURSO_UTPL-TNCCO010_20,AFFINITY-PROPAGATION,269,BASE DE DATOS AVANZADAS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1170,273544,CURSO_PRE-TNCCO034_20,AFFINITY-PROPAGATION,128,ESTADÍSTICA,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1171,273854,CURSO_PRE-TNCCO086_20,AFFINITY-PROPAGATION,87,GESTIÓN DE TECNOLOGÍAS DE  LA INFORMACIÓN,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1172,274139,CURSO_PRE-TNCCO085_20,AFFINITY-PROPAGATION,270,PRÁCTICAS EN CITTES GP 3.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1173,274354,CURSO_PRE-TNCCO087_20,AFFINITY-PROPAGATION,135,PROYECTO DE FIN DE CARRERA GP4.1,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1174,274577,CURSO_PRE-TNCCO073_20,AFFINITY-PROPAGATION,136,PASANTÍAS EN CITTES GP 1.1,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1175,274884,CURSO_UTPL-TNCCO008_20,AFFINITY-PROPAGATION,268,FUNDAMENTOS DE INGENIERÍA DE SOFTWARE,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1176,275432,CURSO_PRE-TNCCO083_20,AFFINITY-PROPAGATION,271,FORMACIÓN EN ACADEMIAS GP 3.1,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1177,275441,CURSO_UTPL-TNCCO011_20,AFFINITY-PROPAGATION,97,SISTEMAS OPERATIVOS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1178,275879,CURSO_UTPL-TNCCO004_20,AFFINITY-PROPAGATION,71,ORGANIZACIÓN Y ADMINISTRACIÓN EMPRESARIAL,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1179,276448,CURSO_PRE-TNCCO090_20,AFFINITY-PROPAGATION,74,PROYECTO  DE FIN DE CARRERA GP4.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1180,276761,CURSO_PRE-TNCCO092_20,AFFINITY-PROPAGATION,269,SISTEMAS BASADOS EN CONOCIMIENTOS,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1181,277158,CURSO_UTPL-TNCCO019_20,AFFINITY-PROPAGATION,272,AUDITORIA INFORMÁTICA,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1182,277654,CURSO_UTPL-TNCCO002_20,AFFINITY-PROPAGATION,82,CONTABILIDAD,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1183,278243,CURSO_PRE-TNCCO074_20,AFFINITY-PROPAGATION,96,FUNDAMENTOS DE PROGRAMACIÓN,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1184,278671,CURSO_PRE-TNCCO075_20,AFFINITY-PROPAGATION,136,PASANTÍAS EN CITTES GP 1.2,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
1185,279075,CURSO_PRE-TNCCO077_20,AFFINITY-PROPAGATION,271,FORMACIÓN EN ACADEMIAS GP 1.3,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
