,id_materia,codigo,metodo,cluster,asignatura,titulacion
698,104821,CURSO_PRE-TNME026-1_20,HIERARCHY,502,MORFOFUNCIONAL II ANATOMÍA TEORÍA,MEDICINA
699,104830,CURSO_PRE-TNME026-4_20,HIERARCHY,504,MORFOFUNCIONAL II HISTOLOGÍA TEORÍA,MEDICINA
700,105083,CURSO_PRE-TNME061-2_20,HIERARCHY,323,"ESPECIALIDADES DERMATOLOGÍA ORL, OFTALMOLOGÍA: OTORRINOLARINGOLOGÍA",MEDICINA
701,105378,CURSO_PRE-TNME095-3_20,HIERARCHY,572,INTEGRADO DE CLÍNICA IV HEMATOLOGÍA,MEDICINA
702,105664,CURSO_PRE-TNME095-4_20,HIERARCHY,571,INTEGRADO DE CLÍNICA IV EPIDEMIOLOGÍA,MEDICINA
703,105673,CURSO_PRE-TNME026-2_20,HIERARCHY,505,MORFOFUNCIONAL II HISTOLOGÍA PRÁCTICA,MEDICINA
704,105928,CURSO_PRE-TNME029_20,HIERARCHY,51,FÍSICA PARA LAS CIENCIAS BIOMÉDICAS,MEDICINA
705,106538,CURSO_PRE-TNME667-5_20,HIERARCHY,494,MORFOFUNCIONAL I HISTOLOGÍA PRÁCTICA,MEDICINA
706,106547,CURSO_UTPL-TNAE005_20,HIERARCHY,511,ADMINISTRACIÓN I,ADMINISTRACIÓN DE EMPRESAS
707,107033,CURSO_UTPL-TNEC013_20,HIERARCHY,147,ECONOMÍA DEL ECUADOR,ECONOMÍA
708,107446,CURSO_PRE-TNME037_20,HIERARCHY,95,MEDICINA COMUNITARIA GP 2.1,MEDICINA
709,107743,CURSO_PRE-TNME094_20,HIERARCHY,211,MEDICINA LEGAL,MEDICINA
710,108102,CURSO_PRE-TNME041_20,HIERARCHY,138,SALUD PÚBLICA,MEDICINA
711,108390,CURSO_PRE-TNME059-1_20,HIERARCHY,332,"PEDIATRIA, CIRUGIA INFANTIL Y ORTOPEDIA: NEONATOLOGÍA",MEDICINA
712,108829,CURSO_PRE-TNME072-4_20,HIERARCHY,498,MORFOFUNCIONAL III FISIOLOGÍA PRÁCTICA,MEDICINA
713,108838,CURSO_PRE-TNME081_20,HIERARCHY,600,FARMACOLOGÍA,MEDICINA
714,109101,CURSO_PRE-TNME056_20,HIERARCHY,387,PSIQUIATRÍA,MEDICINA
715,109394,CURSO_PRE-TNME069_20,HIERARCHY,46,MATEMÁTICAS PARA LAS CIENCIAS BIOMÉDICAS,MEDICINA
716,109830,CURSO_PRE-TNME090_20,HIERARCHY,86,EXTERNADO EXTRAMURAL GP 3.4,MEDICINA
717,110391,CURSO_UTPL-TNGA029_20,HIERARCHY,300,BIOESTADÍSTICA,GESTIÓN AMBIENTAL
718,110741,CURSO_PRE-TNME061-3_20,HIERARCHY,322,"ESPECIALIDADES DERMATOLOGÍA ORL, OFTALMOLOGÍA: OFTALMOLOGÍA",MEDICINA
719,110853,CURSO_PRE-TNME059-2_20,HIERARCHY,331,"PEDIATRIA, CIRUGIA INFANTIL Y ORTOPEDIA: PEDIATRÍA",MEDICINA
720,111200,CURSO_UTPL-TNCJ017_20,HIERARCHY,115,DERECHO LABORAL,DERECHO
721,111728,CURSO_UTPL-TNCJ019_20,HIERARCHY,129,DERECHO PROCESAL CIVIL I,DERECHO
722,112115,CURSO_UTPL-TNCJ032_20,HIERARCHY,607,"LEYES ESPECIALES II, TRANSITO, EJECUCIÓN DE PENAS Y  REHABILITACIÓN SOCIAL",DERECHO
723,112392,CURSO_PRE-TNCJ055_20,HIERARCHY,1,GESTIÓN PRODUCTIVA 3.2,DERECHO
724,112593,CURSO_UTPL-TNCJ005_20,HIERARCHY,129,"DERECHO CIVIL I, PERSONAS Y FAMILIA",DERECHO
725,112878,CURSO_UTPL-TNCJ024_20,HIERARCHY,124,DERECHOS HUMANOS,DERECHO
726,112887,CURSO_UTPL-TNCJ003_20,HIERARCHY,169,INVESTIGACIÓN JURÍDICA,DERECHO
727,113133,CURSO_UTPL-TNCJ025_20,HIERARCHY,122,DERECHO TRIBUTARIO,DERECHO
728,113761,CURSO_PRE-TNCJ053_20,HIERARCHY,16,GESTIÓN PRODUCTIVA GP 2,DERECHO
729,114159,CURSO_TNSABO0756_20,HIERARCHY,387,DESCENTRALIZACIÓN Y GOBIERNOS AUTÓNOMOS,DERECHO
730,114683,CURSO_UTPL-TN0207_20,HIERARCHY,310,INTRODUCCIÓN A LAS RELACIONES INTERNACIONALES EN NACIONES UNIDAS,DERECHO
731,115010,CURSO_UTPL-TN0208_20,HIERARCHY,320,ANÁLISIS POLÍTICO Y PENSAMIENTO CRÍTICO,DERECHO
732,115306,CURSO_UTPL-TNCJ027_20,HIERARCHY,126,DERECHO PROCESAL PENAL II,DERECHO
733,115510,CURSO_UTPL-TNCJ033_20,HIERARCHY,480,TEORÍA DEL CASO,DERECHO
734,115907,CURSO_UTPL-TNCJ011_20,HIERARCHY,119,DERECHO ADMINISTRATIVO,DERECHO
735,116606,CURSO_UTPL-TNCJ010_20,HIERARCHY,402,LÓGICA JURÍDICA,DERECHO
736,116841,CURSO_UTPL-TNCJ004_20,HIERARCHY,119,DERECHO ROMANO,DERECHO
737,117101,CURSO_UTPL-TNCJ018_20,HIERARCHY,126,DERECHO PENAL II,DERECHO
738,117537,CURSO_UTPL-TNCJ031_20,HIERARCHY,121,DERECHO DE MENORES,DERECHO
739,117870,CURSO_PRE-TNCJ056_20,HIERARCHY,38,TRABAJO DE FIN DE CARRERA 4.1,DERECHO
740,118103,CURSO_UTPL-TNCJ016_20,HIERARCHY,118,DERECHO MERCANTIL,DERECHO
741,118851,CURSO_UTPL-TNCJ026_20,HIERARCHY,118,DERECHO SOCIETARIO,DERECHO
742,119196,CURSO_PRE-TNCJ054_20,HIERARCHY,3,GESTIÓN PRODUCTIVA 3.1,DERECHO
743,119397,CURSO_UTPL-TNCJ012_20,HIERARCHY,116,"DERECHO CIVIL III, SUCESIONES",DERECHO
744,119817,CURSO_PRE-TNCJ052_20,HIERARCHY,11,GESTIÓN PRODUCTIVA GP 1,DERECHO
745,120123,CURSO_PRE-TNCJ057_20,HIERARCHY,37,TRABAJO DE FIN DE CARRERA 4.2,DERECHO
746,120327,CURSO_TNSABO0757_20,HIERARCHY,211,MEDICINA LEGAL,DERECHO
747,120754,CURSO_UTPL-TNPS004_20,HIERARCHY,506,ESTADÍSTICA I,PSICOLOGÍA
748,121220,CURSO_PRE-TNPS072_20,HIERARCHY,387,PSICOÉTICA,PSICOLOGÍA
749,121798,CURSO_UTPL-TNPS017_20,HIERARCHY,611,PSICOPATOLOGÍA II,PSICOLOGÍA
750,122077,CURSO_UTPL-TNPS009_20,HIERARCHY,536,PSICOLOGÍA DEL DESARROLLO I,PSICOLOGÍA
751,122485,CURSO_UTPL-TNPS010_20,HIERARCHY,191,PSICOLOGÍA DE LA FAMILIA,PSICOLOGÍA
752,123081,CURSO_UTPL-TNPS028_20,HIERARCHY,536,PSICOLOGÍA DEL DESEMPEÑO I,PSICOLOGÍA
753,123440,CURSO_PRE-TNPS071_20,HIERARCHY,36,TRABAJO DE FIN DE CARRERA GP 4.2,PSICOLOGÍA
754,123769,CURSO_UTPL-TN0150_20,HIERARCHY,186,PSICOLOGÍA DE LA COMUNICACIÓN Y MARKETING,PSICOLOGÍA
755,124226,CURSO_UTPL-TNPS023_20,HIERARCHY,194,PSICOLOGÍA DE LA SALUD,PSICOLOGÍA
756,124644,CURSO_PRE-TNPS070_20,HIERARCHY,12,GESTIÓN PRODUCTIVA 4.1,PSICOLOGÍA
757,124868,CURSO_UTPL-TN0206_20,HIERARCHY,77,GESTIÓN DEL TALENTO HUMANO,PSICOLOGÍA
758,125332,CURSO_UTPL-TNPS022_20,HIERARCHY,387,ORIENTACIÓN,PSICOLOGÍA
759,125981,CURSO_UTPL-TNPS006_20,HIERARCHY,190,PSICOLOGÍA DIFERENCIAL,PSICOLOGÍA
760,126627,CURSO_PRE-TNPS069_20,HIERARCHY,1,GESTIÓN PRODUCTIVA 3.2,PSICOLOGÍA
761,126849,CURSO_UTPL-TNPS002_20,HIERARCHY,381,BASES BIOLÓGICAS,PSICOLOGÍA
762,127171,CURSO_UTPL-TNPS005_20,HIERARCHY,387,PSICOFISIOLOGÍA,PSICOLOGÍA
763,127490,CURSO_PRE-TNPS066_20,HIERARCHY,16,GESTIÓN PRODUCTIVA GP 2,PSICOLOGÍA
764,127857,CURSO_UTPL-TNPS024_20,HIERARCHY,608,EVALUACIÓN Y DIAGNÓSTICO II,PSICOLOGÍA
765,128210,CURSO_UTPL-TNPS029_20,HIERARCHY,168,INVESTIGACIÓN,PSICOLOGÍA
766,128493,CURSO_UTPL-TNPS018_20,HIERARCHY,387,PSICOMETRÍA,PSICOLOGÍA
767,129078,CURSO_UTPL-TNPS027_20,HIERARCHY,611,PSICOTERAPIA II,PSICOLOGÍA
768,129607,CURSO_UTPL-TNPS033_20,HIERARCHY,484,TEORÍAS Y SISTEMAS PSICOLÓGICOS,PSICOLOGÍA
769,130080,CURSO_PRE-TNAGR078_20,HIERARCHY,221,NUEVAS TECNOLOGÍAS PARA RRPP,RELACIONES PUBLICAS
770,130441,CURSO_PRE-TNAGR096_20,HIERARCHY,310,RELACIONES INTERNACIONALES Y GLOBALIZACIÓN,RELACIONES PUBLICAS
771,130793,CURSO_PRE-TNAGR085_20,HIERARCHY,1,GESTIÓN PRODUCTIVA 3.2,RELACIONES PUBLICAS
772,131089,CURSO_PRE-TNAGR089_20,HIERARCHY,144,GESTIÓN Y PLANIFICACIÓN DE RELACIONES PÚBLICAS,RELACIONES PUBLICAS
773,131450,CURSO_PRE-TNAGR067_20,HIERARCHY,465,TEORÍA DE LA COMUNICACIÓN,RELACIONES PUBLICAS
774,131459,CURSO_PRE-TNAGR073_20,HIERARCHY,167,INVESTIGACIÓN DE MERCADOS,RELACIONES PUBLICAS
775,131971,CURSO_PRE-TNAGR087_20,HIERARCHY,354,PUBLICIDAD,RELACIONES PUBLICAS
776,132386,CURSO_PRE-TNAGR095_20,HIERARCHY,468,COMUNICACIÓN ORGANIZACIONAL,RELACIONES PUBLICAS
777,133066,CURSO_PRE-TNAGR097_20,HIERARCHY,143,RADIO Y TELEVISIÓN EN RELACIONES PÚBLICAS,RELACIONES PUBLICAS
778,133306,CURSO_PRE-TNAGR063_20,HIERARCHY,522,ADMINISTRACIÓN BÁSICA,RELACIONES PUBLICAS
779,133661,CURSO_PRE-TNAGR076_20,HIERARCHY,396,CEREMONIAL Y PROTOCOLO,RELACIONES PUBLICAS
780,134240,CURSO_PRE-TNAGR077_20,HIERARCHY,376,NEGOCIACIÓN Y SOLUCIONES DE CONFLICTOS,RELACIONES PUBLICAS
781,134249,CURSO_PRE-TNAGR088_20,HIERARCHY,471,AUDITORÍA EN COMUNICACIÓN E IMAGEN,RELACIONES PUBLICAS
782,134676,CURSO_PRE-TNAGR075_20,HIERARCHY,8,GESTIÓN PRODUCTIVA 2.2,RELACIONES PUBLICAS
783,135148,CURSO_UTPL-TN0205_20,HIERARCHY,469,COMUNICACIÓN DEPORTIVA,COMUNICACIÓN SOCIAL
784,135485,CURSO_PRE-TNAGR094_20,HIERARCHY,32,PROYECTO DE FIN  DE CARRERA 4.2,RELACIONES PUBLICAS
785,135778,CURSO_PRE-TNAGR086_20,HIERARCHY,184,MARKETING POLÍTICO,RELACIONES PUBLICAS
786,136050,CURSO_PRE-TNAGR079_20,HIERARCHY,140,RELACIONES PÚBLICAS,RELACIONES PUBLICAS
787,136355,CURSO_PRE-TNIA050_20,HIERARCHY,263,SANIDAD ESPECIES MAYORES,INGENIERÍA AGROPECUARIA
788,136843,CURSO_PRE-TNIA027_20,HIERARCHY,387,FITOPATOLOGÍA,INGENIERÍA AGROPECUARIA
789,137119,CURSO_PRE-TNIA033_20,HIERARCHY,8,GESTIÓN PRODUCTIVA 2.2,INGENIERÍA AGROPECUARIA
790,137342,CURSO_PRE-TNIA037_20,HIERARCHY,258,CULTIVOS CICLO CORTO II,INGENIERÍA AGROPECUARIA
791,137726,CURSO_PRE-TNIA021_20,HIERARCHY,251,GENÉTICA APLICADA,INGENIERÍA AGROPECUARIA
792,137932,CURSO_PRE-TNIA024_20,HIERARCHY,10,GESTIÓN PRODUCTIVA 1,INGENIERÍA AGROPECUARIA
793,138279,CURSO_PRE-TNIA036_20,HIERARCHY,520,ADMINISTRACIÓN AGROPECUARIA,INGENIERÍA AGROPECUARIA
794,138486,CURSO_PRE-TNIA044_20,HIERARCHY,79,INTRODUCCIÓN Y GESTIÓN DEL RIEGO,INGENIERÍA AGROPECUARIA
795,138820,CURSO_PRE-TNIA045_20,HIERARCHY,257,CULTIVOS PROTEGIDOS E HIDROPÓNICOS,INGENIERÍA AGROPECUARIA
796,139061,CURSO_PRE-TNIA035_20,HIERARCHY,454,REPRODUCCIÓN ANIMAL,INGENIERÍA AGROPECUARIA
797,139274,CURSO_PRE-TNIA049_20,HIERARCHY,14,GESTIÓN PRODUCTIVA 4.2,INGENIERÍA AGROPECUARIA
798,139533,CURSO_PRE-TNIA043_20,HIERARCHY,264,PRODUCCIÓN ESPECIES MAYORES,INGENIERÍA AGROPECUARIA
799,139835,CURSO_PRE-TNIA042_20,HIERARCHY,1,GESTIÓN PRODUCTIVA 3.2,INGENIERÍA AGROPECUARIA
800,140053,CURSO_PRE-TNIA025_20,HIERARCHY,449,ANATOMÍA Y  FISIOLOGÍA ANIMAL,INGENIERÍA AGROPECUARIA
801,140310,CURSO_UTPL-TNBIF001_20,HIERARCHY,566,BIOQUÍMICA,INGENIERÍA AGROPECUARIA
802,140546,CURSO_PRE-TNIA002_20,HIERARCHY,387,AGROECOLOGÍA,INGENIERÍA AGROPECUARIA
803,140799,CURSO_PRE-TNIA202_20,HIERARCHY,424,DESARROLLO COMUNITARIO,INGENIERÍA AGROPECUARIA
804,141580,CURSO_UTPL-TNIQ003_20,HIERARCHY,50,CÁLCULO PARA LAS CIENCIAS BIOLÓGICAS,BIOQUÍMICA Y FARMACIA
805,141846,CURSO_UTPL-TNGA002_20,HIERARCHY,428,ECOLOGÍA,INGENIERÍA AGROPECUARIA
806,142272,CURSO_PRE-TNIA026_20,HIERARCHY,619,EDAFOLOGÍA II,INGENIERÍA AGROPECUARIA
807,142516,CURSO_UTPL-TNIQ002_20,HIERARCHY,52,FÍSICA PARA LAS CIENCIAS BIOLÓGICAS,BIOQUÍMICA Y FARMACIA
808,143145,CURSO_PRE-TNIA034_20,HIERARCHY,266,PRODUCCIÓN ESPECIES MENORES I,INGENIERÍA AGROPECUARIA
809,143431,CURSO_PRE-TNIA206_20,HIERARCHY,275,PRACTICAS DE MANEJO PECUARIO,INGENIERÍA AGROPECUARIA
810,143757,CURSO_UTPL-TN-ABF007_20,HIERARCHY,626,FINANZAS II,ADMINISTRACIÓN DE EMPRESAS
811,144173,CURSO_UTPL-TNHT008_20,HIERARCHY,359,CONGRESOS Y EVENTOS,HOTELERÍA Y TURISMO
812,144424,CURSO_UTPL-TNAE010_20,HIERARCHY,264,PRODUCCIÓN,ADMINISTRACIÓN DE EMPRESAS
813,144872,CURSO_UTPL-TNAE019_20,HIERARCHY,401,VALORACIÓN DE EMPRESAS,ADMINISTRACIÓN DE EMPRESAS
814,145289,CURSO_UTPL-TNAE003_20,HIERARCHY,152,INTRODUCCIÓN A LA ECONOMÍA,ADMINISTRACIÓN DE EMPRESAS
815,145858,CURSO_UTPL-TNICA003_20,HIERARCHY,131,LEGISLACIÓN LABORAL Y SOCIAL,ADMINISTRACIÓN DE EMPRESAS
816,146208,CURSO_UTPL-TNAE011_20,HIERARCHY,378,PRINCIPIOS DE AUDITORIA,ADMINISTRACIÓN DE EMPRESAS
817,146530,CURSO_PRE-TNAE057_20,HIERARCHY,426,DESARROLLO ECONÓMICO,ADMINISTRACIÓN DE EMPRESAS
818,146759,CURSO_UTPL-TNAE018_20,HIERARCHY,524,ADMINISTRACIÓN DE TECNOLOGÍAS,ADMINISTRACIÓN DE EMPRESAS
819,147188,CURSO_PRE-TNAE055_20,HIERARCHY,1,GESTIÓN PRODUCTIVA 3.2,ADMINISTRACIÓN DE EMPRESAS
820,147411,CURSO_UTPL-TNICA006_20,HIERARCHY,63,CONTABILIDAD DE COSTOS,ADMINISTRACIÓN DE EMPRESAS
821,147832,CURSO_UTPL-TN0209_20,HIERARCHY,160,SECTORES DEL SISTEMA FINANCIERO ECUATORIANO,ADMINISTRACIÓN EN BANCA Y FINANZAS
822,147937,CURSO_UTPL-TNAE014_20,HIERARCHY,146,GERENCIA DE RECURSOS NATURALES,ADMINISTRACIÓN DE EMPRESAS
823,148157,CURSO_PRE-TNAE048_20,HIERARCHY,33,PROYECTO DE FIN DE CARRERA 4.2,ADMINISTRACIÓN DE EMPRESAS
824,148166,CURSO_PRE-TNAE053_20,HIERARCHY,3,GESTIÓN PRODUCTIVA 3.1,ADMINISTRACIÓN DE EMPRESAS
825,148391,CURSO_PRE-TNAE063_20,HIERARCHY,14,GESTIÓN PRODUCTIVA 4.2,ADMINISTRACIÓN DE EMPRESAS
826,148599,CURSO_UTPL-TNEC004_20,HIERARCHY,506,ESTADÍSTICA I,ADMINISTRACIÓN DE EMPRESAS
827,149262,CURSO_UTPL-TNAE008_20,HIERARCHY,513,ADMINISTRACIÓN II,ADMINISTRACIÓN DE EMPRESAS
828,149552,CURSO_PRE-TNAE052_20,HIERARCHY,21,GESTIÓN PRODUCTIVA  2,ADMINISTRACIÓN DE EMPRESAS
829,149755,CURSO_PRE-TNAE056_20,HIERARCHY,73,GESTIÓN DE LA CALIDAD,ADMINISTRACIÓN DE EMPRESAS
830,150289,CURSO_UTPL-TNAE017_20,HIERARCHY,292,ORGANIZACIÓN INDUSTRIAL,ADMINISTRACIÓN DE EMPRESAS
831,150736,CURSO_PRE-TNAE062_20,HIERARCHY,12,GESTIÓN PRODUCTIVA 4.1,ADMINISTRACIÓN DE EMPRESAS
832,150964,CURSO_UTPL-TNEC001_20,HIERARCHY,43,MATEMÁTICA,ADMINISTRACIÓN DE EMPRESAS
833,151342,CURSO_UTPL-TNAE016_20,HIERARCHY,183,MARKETING,ADMINISTRACIÓN DE EMPRESAS
834,151863,CURSO_UTPL-TNAE020_20,HIERARCHY,404,MERCADO DE VALORES,ADMINISTRACIÓN DE EMPRESAS
835,152355,CURSO_UTPL-TNAE007_20,HIERARCHY,408,MACROECONOMÍA,ADMINISTRACIÓN DE EMPRESAS
836,152787,CURSO_UTPL-TNAE013_20,HIERARCHY,167,INVESTIGACIÓN DE MERCADOS,ADMINISTRACIÓN DE EMPRESAS
837,153308,CURSO_UTPL-TNABF001_20,HIERARCHY,42,MATEMÁTICA FINANCIERA,GASTRONOMÍA
838,153868,CURSO_UTPL-TNABF001_20,HIERARCHY,42,MATEMÁTICA FINANCIERA,HOTELERÍA Y TURISMO
839,154428,CURSO_UTPL-TN0087_20,HIERARCHY,586,PROYECTOS,GASTRONOMÍA
840,154856,CURSO_UTPL-TNEC006_20,HIERARCHY,507,ESTADÍSTICA II,ADMINISTRACIÓN EN BANCA Y FINANZAS
841,155536,CURSO_UTPL-TN0068_20,HIERARCHY,71,GESTION PRODUCTIVA 3.1,GASTRONOMÍA
842,155814,CURSO_UTPL-TN0089_20,HIERARCHY,420,ORGANIZACION Y DIRECCION EMPRESARIAL,GASTRONOMÍA
843,156184,CURSO_UTPL-TNEC006_20,HIERARCHY,507,ESTADÍSTICA II,GASTRONOMÍA
844,156864,CURSO_UTPL-TN0070_20,HIERARCHY,290,COCINA V,GASTRONOMÍA
845,157312,CURSO_UTPL-TN0086_20,HIERARCHY,353,ECONOMIA,GASTRONOMÍA
846,157829,CURSO_UTPL-TN0074_20,HIERARCHY,33,PROYECTO DE FIN DE CARRERA 4.2,GASTRONOMÍA
847,158042,CURSO_UTPL-TNEC004_20,HIERARCHY,506,ESTADÍSTICA I,HOTELERÍA Y TURISMO
848,158705,CURSO_PRE-TNHT096_20,HIERARCHY,488,FRANCÉS IV,GASTRONOMÍA
849,159109,CURSO_UTPL-TN0069_20,HIERARCHY,606,PANADERÍA Y PASTELERÍA II,GASTRONOMÍA
850,159539,CURSO_UTPL-TN0065_20,HIERARCHY,72,GESTION PRODUCTIVA 2.2,GASTRONOMÍA
851,159548,CURSO_UTPL-TN0071_20,HIERARCHY,1,GESTIÓN PRODUCTIVA 3.2,GASTRONOMÍA
852,159758,CURSO_UTPL-TNEC004_20,HIERARCHY,506,ESTADÍSTICA I,GASTRONOMÍA
853,160421,CURSO_UTPL-TN0072_20,HIERARCHY,26,PROYECTO DE FIN DE CARRERA 4.1,GASTRONOMÍA
854,160654,CURSO_UTPL-TN0088_20,HIERARCHY,184,MARKETING DE EMPRESAS DE SERVICIOS,GASTRONOMÍA
855,161042,CURSO_PRE-TNCS065_20,HIERARCHY,2,GESTIÓN PRODUCTIVA GP 3.2,COMUNICACIÓN SOCIAL
856,161372,CURSO_UTPL-TNCS013_20,HIERARCHY,465,TEORÍA DE LA COMUNICACIÓN,COMUNICACIÓN SOCIAL
857,161764,CURSO_UTPL-TNCS026_20,HIERARCHY,136,LEGISLACIÓN,COMUNICACIÓN SOCIAL
858,162170,CURSO_UTPL-TNCS019_20,HIERARCHY,330,PERIODISMO DIGITAL,COMUNICACIÓN SOCIAL
859,162554,CURSO_UTPL-TNCS006_20,HIERARCHY,346,GÉNEROS PERIODÍSTICOS,COMUNICACIÓN SOCIAL
860,163045,CURSO_UTPL-TNCS018_20,HIERARCHY,387,CINE,COMUNICACIÓN SOCIAL
861,163393,CURSO_UTPL-TNCS017_20,HIERARCHY,170,PERIODISMO DE INVESTIGACIÓN,COMUNICACIÓN SOCIAL
862,163776,CURSO_UTPL-TNCS012_20,HIERARCHY,387,EDUCOMUNICACIÓN,COMUNICACIÓN SOCIAL
863,164259,CURSO_UTPL-TNCS025_20,HIERARCHY,468,COMUNICACIÓN ORGANIZACIONAL,COMUNICACIÓN SOCIAL
864,164842,CURSO_UTPL-TNCS024_20,HIERARCHY,139,OPINIÓN PÚBLICA,COMUNICACIÓN SOCIAL
865,165247,CURSO_UTPL-TNCS005_20,HIERARCHY,308,LINGÜÍSTICA,COMUNICACIÓN SOCIAL
866,165256,CURSO_PRE-TNCS067_20,HIERARCHY,31,PROYECTO DE FIN DE CARRERA GP 4.2,COMUNICACIÓN SOCIAL
867,165494,CURSO_PRE-TNCS063_20,HIERARCHY,9,GESTIÓN PRODUCTIVA GP 2.2,COMUNICACIÓN SOCIAL
868,165730,CURSO_UTPL-TNCS003_20,HIERARCHY,467,HISTORIA DE LA COMUNICACIÓN,COMUNICACIÓN SOCIAL
869,166095,CURSO_UTPL-TNCS011_20,HIERARCHY,386,TELEVISIÓN,COMUNICACIÓN SOCIAL
870,166436,CURSO_PRE-TNCS050_20,HIERARCHY,28,PROYECTO DE FIN DE CARRERA GP 4.1,COMUNICACIÓN SOCIAL
871,166445,CURSO_PRE-TNARQ082_20,HIERARCHY,329,EXPRESIÓN GRAFICA DIGITAL,ARQUITECTURA
872,166785,CURSO_PRE-TNARQ081_20,HIERARCHY,458,HISTORIA DE LA ARQUITECTURA III,ARQUITECTURA
873,167132,CURSO_PRE-TNARQ048_20,HIERARCHY,616,CONSTRUCCIONES II,ARQUITECTURA
874,167548,CURSO_PRE-TNARQ101_20,HIERARCHY,551,URBANISMO I,ARQUITECTURA
875,167822,CURSO_PRE-TNARQ073_20,HIERARCHY,355,ESTÁTICA,ARQUITECTURA
876,168161,CURSO_PRE-TNARQ089_20,HIERARCHY,584,PROYECTOS II,ARQUITECTURA
877,168622,CURSO_PRE-TNARQ084_20,HIERARCHY,6,GESTIÓN PRODUCTIVA GP 2.1,ARQUITECTURA
878,168844,CURSO_PRE-TNARQ091_20,HIERARCHY,546,SISTEMAS DE INSTALACIONES I,ARQUITECTURA
879,169212,CURSO_PRE-TNARQ106_20,HIERARCHY,237,PROYECTO VI URBANO-ARQUITECTÓNICO,ARQUITECTURA
880,169510,CURSO_UTPL-TN0158_20,HIERARCHY,254,GEOREFERENCIACION APLICADA AL URBANISMO,ARQUITECTURA
881,169788,CURSO_PRE-TNCCO210_20,HIERARCHY,358,METODOLOGIAS AGILES,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
882,170190,CURSO_PRE-TNARQ024_20,HIERARCHY,441,DIBUJO ARQUITECTÓNICO,ARQUITECTURA
883,170502,CURSO_PRE-TNARQ097_20,HIERARCHY,2,GESTIÓN PRODUCTIVA GP 3.2,ARQUITECTURA
884,170723,CURSO_PRE-TNICI223_20,HIERARCHY,387,PRESAS,INGENIERÍA CIVIL
885,171388,CURSO_PRE-TNARQ072_20,HIERARCHY,440,DIBUJO Y GEOMETRÍA DESCRIPTIVA,ARQUITECTURA
886,171880,CURSO_PRE-TNARQ100_20,HIERARCHY,232,PATRIMONIO Y CONSERVACIÓN,ARQUITECTURA
887,172294,CURSO_PRE-TNARQ102_20,HIERARCHY,13,GESTIÓN PRODUCTIVA GP 4.1,ARQUITECTURA
888,172702,CURSO_PRE-TNARQ083_20,HIERARCHY,559,ESTRUCTURAS I,ARQUITECTURA
889,173085,CURSO_PRE-TNARQ090_20,HIERARCHY,485,TEORÍA DE LA ARQUITECTURA,ARQUITECTURA
890,173368,CURSO_PRE-TNARQ099_20,HIERARCHY,588,PROYECTOS IV,ARQUITECTURA
891,173679,CURSO_PRE-TNARQ092_20,HIERARCHY,4,GESTIÓN PRODUCTIVA GP 3.1,ARQUITECTURA
892,173902,CURSO_PRE-TNADI238_20,HIERARCHY,176,HERRAMIENTAS DE DISEÑO DIGITAL,ARTES PLÁSTICAS Y DISEÑO
893,174176,CURSO_PRE-TNCCO203_20,HIERARCHY,319,ANÁLISIS DE REDES SOCIALES,SISTEMAS INFORMÁTICOS Y COMPUTACIÓN
894,174542,CURSO_UTPL-TN0210_20,HIERARCHY,400,METODOLOGÍA PARTICIPATIVA EN INTERVENCIONES URBANAS,ARQUITECTURA
895,174794,CURSO_PRE-TNARQ088_20,HIERARCHY,9,GESTIÓN PRODUCTIVA GP 2.2,ARQUITECTURA
896,175008,CURSO_PRE-TNARQ077_20,HIERARCHY,11,GESTIÓN PRODUCTIVA GP 1,ARQUITECTURA
897,175278,CURSO_UTPL-TN0152_20,HIERARCHY,158,SISTEMAS DE INFORMACIÓN GEOGRÁFICA,INGENIERÍA CIVIL
898,175743,CURSO_UTPL-TN0169_20,HIERARCHY,419,DESARROLLO EMPRESARIAL,ADMINISTRACIÓN DE EMPRESAS
899,175752,CURSO_PRE-TNETE074_20,HIERARCHY,417,SEGURIDAD INDUSTRIAL E IMPACTO AMBIENTAL DE LAS ACTIVIDADES DE LA IET,ELECTRÓNICA Y TELECOMUNICACIONES
900,176167,CURSO_PRE-TNARQ080_20,HIERARCHY,602,DISEÑO BÁSICO II,ARQUITECTURA
901,176518,CURSO_PRE-TNARQ105_20,HIERARCHY,15,GESTIÓN PRODUCTIVA GP 4.2,ARQUITECTURA
902,176719,CURSO_PRE-TNARQ071_20,HIERARCHY,464,HISTORIA DE LA ARQUITECTURA I,ARQUITECTURA
903,176999,CURSO_PRE-TNADI202_20,HIERARCHY,387,AEROGRAFÍA,ARTES PLÁSTICAS Y DISEÑO
904,177228,CURSO_PRE-TNIQ004_20,HIERARCHY,593,CÁLCULO II,INGENIERÍA QUÍMICA
905,177795,CURSO_PRE-TNIIA093_20,HIERARCHY,224,CIENCIA Y TECNOLOGÍA DE PRODUCTOS AGRÍCOLAS,INGENIERO EN ALIMENTOS
906,178428,CURSO_PRE-TNIIA001_20,HIERARCHY,508,ESTADÍSTICA,INGENIERO EN ALIMENTOS
907,178753,CURSO_PRE-TNIIA038_20,HIERARCHY,318,ANÁLISIS INSTRUMENTAL,INGENIERO EN ALIMENTOS
